1,0,0,0,0,True,False,0,GAZE_POINT_NAT_RP_01_AB_01.wav
2,24.0,2.4,3.0,0.1,True,True,3713,GAZE_POINT_NAT_RP_01_AB_02.wav
3,30.0,6.0,3.0,0.2,True,True,2007,GAZE_POINT_NAT_RP_01_AB_03.wav
4,9.0,0.0,3.0,0.0,True,True,2761,GAZE_POINT_NAT_RP_01_AB_04.wav
5,30.0,6.0,3.0,0.2,True,True,1908,GAZE_POINT_NAT_RP_01_AB_05.wav
6,24.0,7.2,3.0,0.3,True,True,2611,GAZE_POINT_NAT_RP_01_AB_06.wav
7,3.0,0.0,3.0,0.0,True,True,3165,GAZE_POINT_NAT_RP_01_AB_07.wav
8,30.0,0.0,3.0,0.0,True,True,2159,GAZE_POINT_NAT_RP_01_AB_08.wav
