1,0,0,0,0,True,False,0,GAZE_POINT_NAT_RP_01_AB_01.wav
2,21.0,2.1,3.0,0.1,True,True,3767,GAZE_POINT_NAT_RP_01_AB_02.wav
3,9.0,1.8,3.0,0.2,True,True,6781,GAZE_POINT_NAT_RP_01_AB_03.wav
4,9.0,0.0,3.0,0.0,True,True,7081,GAZE_POINT_NAT_RP_01_AB_04.wav
5,9.0,1.8,3.0,0.2,True,True,5372,GAZE_POINT_NAT_RP_01_AB_05.wav
6,27.0,8.1,3.0,0.3,True,True,19688,GAZE_POINT_NAT_RP_01_AB_06.wav
7,9.0,0.0,3.0,0.0,True,True,23806,GAZE_POINT_NAT_RP_01_AB_07.wav
8,30.0,0.0,3.0,0.0,True,True,2259,GAZE_POINT_NAT_RP_01_AB_08.wav
