1,0,0,0,0,True,False,0,GAZE_POINT_NAT_RP_01_AB_01.wav
2,24.0,2.4,3.0,0.1,True,True,8084,GAZE_POINT_NAT_RP_01_AB_02.wav
3,6.0,1.2,3.0,0.2,True,True,120376,GAZE_POINT_NAT_RP_01_AB_03.wav
4,21.0,0.0,3.0,0.0,True,True,26615,GAZE_POINT_NAT_RP_01_AB_04.wav
