1,0,0,0,0,True,False,0,GAZE_POINT_NAT_RP_01_AB_01.wav
2,24.0,2.4,3.0,0.1,True,True,2460,GAZE_POINT_NAT_RP_01_AB_02.wav
3,6.0,1.2,3.0,0.2,True,True,3263,GAZE_POINT_NAT_RP_01_AB_03.wav
4,6.0,0.0,3.0,0.0,True,True,4769,GAZE_POINT_NAT_RP_01_AB_04.wav
5,30.0,6.0,3.0,0.2,True,True,2811,GAZE_POINT_NAT_RP_01_AB_05.wav
