1,0,0,0,0,0,0,True,False,0,GAZE_POINT_NAT_RP_01_AB_01.wav
2,24.0,2.4,3.0,24.0,3.0,0.1,True,True,7932,GAZE_POINT_NAT_RP_01_AB_02.wav
3,6.0,1.2,3.0,6.0,3.0,0.2,True,True,37546,GAZE_POINT_NAT_RP_01_AB_03.wav
4,27.0,0.0,3.0,27.0,3.0,0.0,True,True,11794,GAZE_POINT_NAT_RP_01_AB_04.wav
5,27.0,5.4,3.0,27.0,3.0,0.2,True,True,70475,GAZE_POINT_NAT_RP_01_AB_05.wav
6,15.0,4.5,3.0,15.0,3.0,0.3,True,True,6726,GAZE_POINT_NAT_RP_01_AB_06.wav
7,15.0,0.0,3.0,15.0,3.0,0.0,True,True,3112,GAZE_POINT_NAT_RP_01_AB_07.wav
